QuoteItemID,QuoteID,ProductID,Quantity,UnitPrice,DiscountPercent,DiscountAmount,LineTotal
QI028735,QTN09542,PRD0003,2,999,15,299.7,1698.3
QI028736,QTN09542,PRD0011,2,699,15,209.7,1188.3
QI028737,QTN09542,PRD0020,221,599,5,6618.95,125760.05
QI028738,QTN09543,PRD0005,1,1499,15,224.85,1274.15
QI028739,QTN09543,PRD0008,1,199,15,29.85,169.15
QI028740,QTN09543,PRD0016,92,699,5,3215.4,61092.6
QI028741,QTN09544,PRD0015,120,999,0,0.0,119880.0
QI028742,QTN09545,PRD0014,1,1199,5,59.95,1139.05
QI028743,QTN09545,PRD0020,1,599,0,0.0,599.0
QI028744,QTN09545,PRD0006,1062,249,0,0.0,264438.0
QI028745,QTN09546,PRD0015,1,999,10,99.9,899.1
QI028746,QTN09546,PRD0004,134,799,15,16059.9,91006.1
QI028747,QTN09547,PRD0007,2,499,10,99.8,898.2
QI028748,QTN09547,PRD0002,2,599,10,119.8,1078.2
QI028749,QTN09547,PRD0001,1,299,5,14.95,284.05
QI028750,QTN09547,PRD0008,1,199,0,0.0,199.0
QI028751,QTN09547,PRD0009,270,149,0,0.0,40230.0
QI028752,QTN09548,PRD0003,1,999,15,149.85,849.15
QI028753,QTN09548,PRD0014,3,1199,5,179.85,3417.15
QI028754,QTN09548,PRD0006,886,249,10,22061.4,198552.6
QI028755,QTN09549,PRD0016,3,699,10,209.7,1887.3
QI028756,QTN09549,PRD0017,1,499,5,24.95,474.05
QI028757,QTN09549,PRD0010,2,199,15,59.7,338.3
QI028758,QTN09549,PRD0008,1,199,0,0.0,199.0
QI028759,QTN09549,PRD0015,227,999,10,22677.3,204095.7
QI028760,QTN09550,PRD0010,1,199,0,0.0,199.0
QI028761,QTN09550,PRD0004,3,799,0,0.0,2397.0
QI028762,QTN09550,PRD0016,232,699,5,8108.4,154059.6
QI028763,QTN09551,PRD0003,3,999,0,0.0,2997.0
QI028764,QTN09551,PRD0005,1,1499,0,0.0,1499.0
QI028765,QTN09551,PRD0011,155,699,10,10834.5,97510.5
QI028766,QTN09552,PRD0006,3,249,10,74.7,672.3
QI028767,QTN09552,PRD0016,1,699,15,104.85,594.15
QI028768,QTN09552,PRD0005,2,1499,15,449.7,2548.3
QI028769,QTN09552,PRD0004,194,799,0,0.0,155006.0
QI028770,QTN09553,PRD0019,2,799,10,159.8,1438.2
QI028771,QTN09553,PRD0008,1159,199,15,34596.15,196044.85
QI028772,QTN09554,PRD0006,2,249,0,0.0,498.0
QI028773,QTN09554,PRD0017,597,499,10,29790.3,268112.7
QI028774,QTN09555,PRD0017,1,499,5,24.95,474.05
QI028775,QTN09555,PRD0015,3,999,5,149.85,2847.15
QI028776,QTN09555,PRD0008,1489,199,5,14815.55,281495.45
QI028777,QTN09556,PRD0009,2,149,5,14.9,283.1
QI028778,QTN09556,PRD0010,1343,199,10,26725.7,240531.3
QI028779,QTN09557,PRD0009,3,149,10,44.7,402.3
QI028780,QTN09557,PRD0005,3,1499,5,224.85,4272.15
QI028781,QTN09557,PRD0016,3,699,15,314.55,1782.45
QI028782,QTN09557,PRD0008,3,199,5,29.85,567.15
QI028783,QTN09557,PRD0020,137,599,10,8206.3,73856.7
QI028784,QTN09558,PRD0003,2,999,10,199.8,1798.2
QI028785,QTN09558,PRD0007,2,499,15,149.7,848.3
QI028786,QTN09558,PRD0002,2,599,5,59.9,1138.1
QI028787,QTN09558,PRD0009,3,149,5,22.35,424.65
QI028788,QTN09558,PRD0012,447,399,10,17835.3,160517.7
QI028789,QTN09559,PRD0012,1,399,15,59.85,339.15
QI028790,QTN09559,PRD0018,131,1999,0,0.0,261869.0
QI028791,QTN09560,PRD0005,2,1499,0,0.0,2998.0
QI028792,QTN09560,PRD0011,2,699,10,139.8,1258.2
QI028793,QTN09560,PRD0020,1,599,5,29.95,569.05
QI028794,QTN09560,PRD0010,876,199,5,8716.2,165607.8
QI028795,QTN09561,PRD0020,142,599,10,8505.8,76552.2
QI028796,QTN09562,PRD0012,1,399,5,19.95,379.05
QI028797,QTN09562,PRD0003,2,999,10,199.8,1798.2
QI028798,QTN09562,PRD0020,283,599,15,25427.55,144089.45
QI028799,QTN09563,PRD0003,1,999,0,0.0,999.0
QI028800,QTN09563,PRD0005,2,1499,10,299.8,2698.2
QI028801,QTN09563,PRD0002,1,599,0,0.0,599.0
QI028802,QTN09563,PRD0017,2,499,5,49.9,948.1
QI028803,QTN09563,PRD0008,1292,199,5,12855.4,244252.6
QI028804,QTN09564,PRD0005,3,1499,0,0.0,4497.0
QI028805,QTN09564,PRD0015,1,999,10,99.9,899.1
QI028806,QTN09564,PRD0008,3,199,0,0.0,597.0
QI028807,QTN09564,PRD0011,291,699,10,20340.9,183068.1
QI028808,QTN09565,PRD0010,986,199,0,0.0,196214.0
QI028809,QTN09566,PRD0001,1,299,15,44.85,254.15
QI028810,QTN09566,PRD0018,3,1999,15,899.55,5097.45
QI028811,QTN09566,PRD0016,286,699,5,9995.7,189918.3
QI028812,QTN09567,PRD0003,2,999,5,99.9,1898.1
QI028813,QTN09567,PRD0001,2,299,5,29.9,568.1
QI028814,QTN09567,PRD0014,3,1199,0,0.0,3597.0
QI028815,QTN09567,PRD0017,279,499,5,6961.05,132259.95
QI028816,QTN09568,PRD0005,2,1499,10,299.8,2698.2
QI028817,QTN09568,PRD0019,2,799,5,79.9,1518.1
QI028818,QTN09568,PRD0004,2,799,15,239.7,1358.3
QI028819,QTN09568,PRD0009,825,149,15,18438.75,104486.25
QI028820,QTN09569,PRD0013,3,899,15,404.55,2292.45
QI028821,QTN09569,PRD0014,3,1199,15,539.55,3057.45
QI028822,QTN09569,PRD0008,2,199,10,39.8,358.2
QI028823,QTN09569,PRD0007,2,499,15,149.7,848.3
QI028824,QTN09569,PRD0001,424,299,5,6338.8,120437.2
QI028825,QTN09570,PRD0019,3,799,15,359.55,2037.45
QI028826,QTN09570,PRD0016,3,699,5,104.85,1992.15
QI028827,QTN09570,PRD0017,1,499,0,0.0,499.0
QI028828,QTN09570,PRD0018,75,1999,5,7496.25,142428.75
QI028829,QTN09571,PRD0008,1,199,5,9.95,189.05
QI028830,QTN09571,PRD0003,39,999,15,5844.15,33116.85
QI028831,QTN09572,PRD0015,3,999,5,149.85,2847.15
QI028832,QTN09572,PRD0002,1,599,15,89.85,509.15
QI028833,QTN09572,PRD0014,1,1199,5,59.95,1139.05
QI028834,QTN09572,PRD0005,3,1499,15,674.55,3822.45
QI028835,QTN09572,PRD0020,321,599,15,28841.85,163437.15
QI028836,QTN09573,PRD0015,128,999,15,19180.8,108691.2
QI028837,QTN09574,PRD0006,700,249,10,17430.0,156870.0
QI028838,QTN09575,PRD0017,2,499,0,0.0,998.0
QI028839,QTN09575,PRD0011,3,699,10,209.7,1887.3
QI028840,QTN09575,PRD0018,1,1999,10,199.9,1799.1
QI028841,QTN09575,PRD0016,3,699,15,314.55,1782.45
QI028842,QTN09575,PRD0013,216,899,10,19418.4,174765.6
QI028843,QTN09576,PRD0011,1,699,15,104.85,594.15
QI028844,QTN09576,PRD0014,3,1199,0,0.0,3597.0
QI028845,QTN09576,PRD0002,1,599,10,59.9,539.1
QI028846,QTN09576,PRD0020,213,599,10,12758.7,114828.3
QI028847,QTN09577,PRD0016,2,699,0,0.0,1398.0
QI028848,QTN09577,PRD0018,100,1999,15,29985.0,169915.0
QI028849,QTN09578,PRD0012,1,399,5,19.95,379.05
QI028850,QTN09578,PRD0017,3,499,15,224.55,1272.45
QI028851,QTN09578,PRD0007,3,499,10,149.7,1347.3
QI028852,QTN09578,PRD0013,3,899,15,404.55,2292.45
QI028853,QTN09578,PRD0018,102,1999,0,0.0,203898.0
QI028854,QTN09579,PRD0020,1,599,0,0.0,599.0
QI028855,QTN09579,PRD0013,3,899,15,404.55,2292.45
QI028856,QTN09579,PRD0015,296,999,15,44355.6,251348.4
QI028857,QTN09580,PRD0011,15,699,10,1048.5,9436.5
QI028858,QTN09581,PRD0016,1,699,5,34.95,664.05
QI028859,QTN09581,PRD0011,1,699,10,69.9,629.1
QI028860,QTN09581,PRD0009,2,149,0,0.0,298.0
QI028861,QTN09581,PRD0007,3,499,10,149.7,1347.3
QI028862,QTN09581,PRD0004,135,799,0,0.0,107865.0
QI028863,QTN09582,PRD0011,3,699,0,0.0,2097.0
QI028864,QTN09582,PRD0006,1,249,0,0.0,249.0
QI028865,QTN09582,PRD0007,3,499,5,74.85,1422.15
QI028866,QTN09582,PRD0004,328,799,10,26207.2,235864.8
QI028867,QTN09583,PRD0017,3,499,0,0.0,1497.0
QI028868,QTN09583,PRD0006,1,249,5,12.45,236.55
QI028869,QTN09583,PRD0010,1,199,5,9.95,189.05
QI028870,QTN09583,PRD0003,94,999,15,14085.9,79820.1
QI028871,QTN09584,PRD0009,1,149,5,7.45,141.55
QI028872,QTN09584,PRD0001,911,299,5,13619.45,258769.55
QI028873,QTN09585,PRD0003,3,999,10,299.7,2697.3
QI028874,QTN09585,PRD0005,3,1499,10,449.7,4047.3
QI028875,QTN09585,PRD0009,3,149,0,0.0,447.0
QI028876,QTN09585,PRD0001,3,299,5,44.85,852.15
QI028877,QTN09585,PRD0013,56,899,5,2517.2,47826.8
QI028878,QTN09586,PRD0020,461,599,15,41420.85,234718.15
QI028879,QTN09587,PRD0020,1,599,5,29.95,569.05
QI028880,QTN09587,PRD0009,1460,149,0,0.0,217540.0
QI028881,QTN09588,PRD0013,1,899,10,89.9,809.1
QI028882,QTN09588,PRD0007,448,499,5,11177.6,212374.4
QI028883,QTN09589,PRD0012,1,399,10,39.9,359.1
QI028884,QTN09589,PRD0020,262,599,0,0.0,156938.0
QI028885,QTN09590,PRD0012,556,399,0,0.0,221844.0
QI028886,QTN09591,PRD0004,3,799,15,359.55,2037.45
QI028887,QTN09591,PRD0013,155,899,15,20901.75,118443.25
QI028888,QTN09592,PRD0005,3,1499,15,674.55,3822.45
QI028889,QTN09592,PRD0003,201,999,5,10039.95,190759.05
QI028890,QTN09593,PRD0010,3,199,15,89.55,507.45
QI028891,QTN09593,PRD0009,2,149,15,44.7,253.3
QI028892,QTN09593,PRD0007,3,499,5,74.85,1422.15
QI028893,QTN09593,PRD0014,41,1199,5,2457.95,46701.05
QI028894,QTN09594,PRD0018,1,1999,10,199.9,1799.1
QI028895,QTN09594,PRD0019,1,799,5,39.95,759.05
QI028896,QTN09594,PRD0015,3,999,15,449.55,2547.45
QI028897,QTN09594,PRD0005,66,1499,15,14840.1,84093.9
QI028898,QTN09595,PRD0020,1,599,10,59.9,539.1
QI028899,QTN09595,PRD0009,2,149,10,29.8,268.2
QI028900,QTN09595,PRD0010,976,199,15,29133.6,165090.4
QI028901,QTN09596,PRD0019,2,799,10,159.8,1438.2
QI028902,QTN09596,PRD0015,1,999,0,0.0,999.0
QI028903,QTN09596,PRD0017,122,499,15,9131.7,51746.3
QI028904,QTN09597,PRD0011,1,699,15,104.85,594.15
QI028905,QTN09597,PRD0010,482,199,0,0.0,95918.0
QI028906,QTN09598,PRD0018,3,1999,10,599.7,5397.3
QI028907,QTN09598,PRD0011,3,699,0,0.0,2097.0
QI028908,QTN09598,PRD0002,355,599,15,31896.75,180748.25
QI028909,QTN09599,PRD0014,1,1199,5,59.95,1139.05
QI028910,QTN09599,PRD0007,174,499,0,0.0,86826.0
QI028911,QTN09600,PRD0006,627,249,5,7806.15,148316.85
QI028912,QTN09601,PRD0004,171,799,0,0.0,136629.0
QI028913,QTN09602,PRD0003,2,999,5,99.9,1898.1
QI028914,QTN09602,PRD0002,3,599,5,89.85,1707.15
QI028915,QTN09602,PRD0005,3,1499,0,0.0,4497.0
QI028916,QTN09602,PRD0020,2,599,0,0.0,1198.0
QI028917,QTN09602,PRD0014,136,1199,0,0.0,163064.0
QI028918,QTN09603,PRD0012,30,399,15,1795.5,10174.5
QI028919,QTN09604,PRD0010,2,199,5,19.9,378.1
QI028920,QTN09604,PRD0009,1,149,0,0.0,149.0
QI028921,QTN09604,PRD0006,3,249,10,74.7,672.3
QI028922,QTN09604,PRD0002,1,599,15,89.85,509.15
QI028923,QTN09604,PRD0016,366,699,10,25583.4,230250.6
QI028924,QTN09605,PRD0008,2,199,0,0.0,398.0
QI028925,QTN09605,PRD0011,2,699,10,139.8,1258.2
QI028926,QTN09605,PRD0004,1,799,5,39.95,759.05
QI028927,QTN09605,PRD0006,2,249,0,0.0,498.0
QI028928,QTN09605,PRD0020,290,599,5,8685.5,165024.5
QI028929,QTN09606,PRD0002,3,599,0,0.0,1797.0
QI028930,QTN09606,PRD0015,1,999,10,99.9,899.1
QI028931,QTN09606,PRD0010,3,199,10,59.7,537.3
QI028932,QTN09606,PRD0009,1,149,15,22.35,126.65
QI028933,QTN09606,PRD0011,194,699,0,0.0,135606.0
QI028934,QTN09607,PRD0006,3,249,5,37.35,709.65
QI028935,QTN09607,PRD0019,3,799,15,359.55,2037.45
QI028936,QTN09607,PRD0010,1,199,10,19.9,179.1
QI028937,QTN09607,PRD0011,172,699,0,0.0,120228.0
QI028938,QTN09608,PRD0010,3,199,10,59.7,537.3
QI028939,QTN09608,PRD0002,1,599,15,89.85,509.15
QI028940,QTN09608,PRD0005,1,1499,5,74.95,1424.05
QI028941,QTN09608,PRD0020,1,599,0,0.0,599.0
QI028942,QTN09608,PRD0019,21,799,5,838.95,15940.05
QI028943,QTN09609,PRD0015,1,999,10,99.9,899.1
QI028944,QTN09609,PRD0016,2,699,10,139.8,1258.2
QI028945,QTN09609,PRD0002,1,599,0,0.0,599.0
QI028946,QTN09609,PRD0009,1678,149,5,12501.1,237520.9
QI028947,QTN09610,PRD0001,2,299,5,29.9,568.1
QI028948,QTN09610,PRD0004,1,799,15,119.85,679.15
QI028949,QTN09610,PRD0005,3,1499,10,449.7,4047.3
QI028950,QTN09610,PRD0018,108,1999,10,21589.2,194302.8
QI028951,QTN09611,PRD0001,66,299,10,1973.4,17760.6
QI028952,QTN09612,PRD0017,2,499,5,49.9,948.1
QI028953,QTN09612,PRD0007,269,499,10,13423.1,120807.9
QI028954,QTN09613,PRD0006,439,249,15,16396.65,92914.35
QI028955,QTN09614,PRD0019,2,799,15,239.7,1358.3
QI028956,QTN09614,PRD0007,79,499,0,0.0,39421.0
QI028957,QTN09615,PRD0017,214,499,15,16017.9,90768.1
QI028958,QTN09616,PRD0009,2,149,15,44.7,253.3
QI028959,QTN09616,PRD0001,2,299,10,59.8,538.2
QI028960,QTN09616,PRD0011,228,699,15,23905.8,135466.2
QI028961,QTN09617,PRD0008,880,199,5,8756.0,166364.0
QI028962,QTN09618,PRD0002,3,599,0,0.0,1797.0
QI028963,QTN09618,PRD0005,100,1499,0,0.0,149900.0
QI028964,QTN09619,PRD0019,122,799,5,4873.9,92604.1
QI028965,QTN09620,PRD0018,3,1999,0,0.0,5997.0
QI028966,QTN09620,PRD0012,2,399,10,79.8,718.2
QI028967,QTN09620,PRD0008,3,199,0,0.0,597.0
QI028968,QTN09620,PRD0014,1,1199,10,119.9,1079.1
QI028969,QTN09620,PRD0007,567,499,0,0.0,282933.0
QI028970,QTN09621,PRD0009,1658,149,0,0.0,247042.0
QI028971,QTN09622,PRD0002,114,599,10,6828.6,61457.4
QI028972,QTN09623,PRD0012,1,399,5,19.95,379.05
QI028973,QTN09623,PRD0003,1,999,10,99.9,899.1
QI028974,QTN09623,PRD0002,1,599,10,59.9,539.1
QI028975,QTN09623,PRD0006,482,249,15,18002.7,102015.3
QI028976,QTN09624,PRD0003,1,999,0,0.0,999.0
QI028977,QTN09624,PRD0006,1,249,10,24.9,224.1
QI028978,QTN09624,PRD0017,1,499,0,0.0,499.0
QI028979,QTN09624,PRD0020,1,599,5,29.95,569.05
QI028980,QTN09624,PRD0016,322,699,10,22507.8,202570.2
QI028981,QTN09625,PRD0018,1,1999,0,0.0,1999.0
QI028982,QTN09625,PRD0003,2,999,15,299.7,1698.3
QI028983,QTN09625,PRD0002,2,599,15,179.7,1018.3
QI028984,QTN09625,PRD0013,49,899,0,0.0,44051.0
QI028985,QTN09626,PRD0007,2,499,0,0.0,998.0
QI028986,QTN09626,PRD0020,161,599,15,14465.85,81973.15
QI028987,QTN09627,PRD0010,3,199,5,29.85,567.15
QI028988,QTN09627,PRD0012,2,399,10,79.8,718.2
QI028989,QTN09627,PRD0017,2,499,15,149.7,848.3
QI028990,QTN09627,PRD0020,1,599,0,0.0,599.0
QI028991,QTN09627,PRD0011,166,699,5,5801.7,110232.3
QI028992,QTN09628,PRD0018,1,1999,10,199.9,1799.1
QI028993,QTN09628,PRD0001,2,299,15,89.7,508.3
QI028994,QTN09628,PRD0019,3,799,0,0.0,2397.0
QI028995,QTN09628,PRD0014,2,1199,0,0.0,2398.0
QI028996,QTN09628,PRD0003,148,999,0,0.0,147852.0
QI028997,QTN09629,PRD0013,2,899,5,89.9,1708.1
QI028998,QTN09629,PRD0003,1,999,0,0.0,999.0
QI028999,QTN09629,PRD0004,274,799,5,10946.3,207979.7
QI029000,QTN09630,PRD0015,1,999,0,0.0,999.0
QI029001,QTN09630,PRD0006,1,249,0,0.0,249.0
QI029002,QTN09630,PRD0016,3,699,0,0.0,2097.0
QI029003,QTN09630,PRD0001,3,299,10,89.7,807.3
QI029004,QTN09630,PRD0007,126,499,5,3143.7,59730.3
QI029005,QTN09631,PRD0005,3,1499,0,0.0,4497.0
QI029006,QTN09631,PRD0004,3,799,10,239.7,2157.3
QI029007,QTN09631,PRD0010,564,199,5,5611.8,106624.2
QI029008,QTN09632,PRD0020,81,599,10,4851.9,43667.1
QI029009,QTN09633,PRD0012,2,399,15,119.7,678.3
QI029010,QTN09633,PRD0007,3,499,15,224.55,1272.45
QI029011,QTN09633,PRD0004,328,799,10,26207.2,235864.8
QI029012,QTN09634,PRD0011,2,699,15,209.7,1188.3
QI029013,QTN09634,PRD0018,4,1999,5,399.8,7596.2
QI029014,QTN09635,PRD0003,3,999,0,0.0,2997.0
QI029015,QTN09635,PRD0002,1,599,0,0.0,599.0
QI029016,QTN09635,PRD0016,154,699,15,16146.9,91499.1
QI029017,QTN09636,PRD0019,3,799,5,119.85,2277.15
QI029018,QTN09636,PRD0003,1,999,10,99.9,899.1
QI029019,QTN09636,PRD0010,2,199,0,0.0,398.0
QI029020,QTN09636,PRD0011,293,699,0,0.0,204807.0
QI029021,QTN09637,PRD0016,1,699,10,69.9,629.1
QI029022,QTN09637,PRD0017,1,499,0,0.0,499.0
QI029023,QTN09637,PRD0018,62,1999,5,6196.9,117741.1
QI029024,QTN09638,PRD0002,148,599,5,4432.6,84219.4
QI029025,QTN09639,PRD0011,124,699,15,13001.4,73674.6
QI029026,QTN09640,PRD0008,2,199,0,0.0,398.0
QI029027,QTN09640,PRD0010,2,199,0,0.0,398.0
QI029028,QTN09640,PRD0019,2,799,0,0.0,1598.0
QI029029,QTN09640,PRD0018,35,1999,15,10494.75,59470.25
QI029030,QTN09641,PRD0012,3,399,10,119.7,1077.3
QI029031,QTN09641,PRD0004,2,799,10,159.8,1438.2
QI029032,QTN09641,PRD0006,3,249,5,37.35,709.65
QI029033,QTN09641,PRD0008,1299,199,0,0.0,258501.0
QI029034,QTN09642,PRD0002,3,599,15,269.55,1527.45
QI029035,QTN09642,PRD0015,1,999,10,99.9,899.1
QI029036,QTN09642,PRD0014,3,1199,0,0.0,3597.0
QI029037,QTN09642,PRD0008,3,199,0,0.0,597.0
QI029038,QTN09642,PRD0006,485,249,15,18114.75,102650.25
QI029039,QTN09643,PRD0016,2,699,5,69.9,1328.1
QI029040,QTN09643,PRD0008,1,199,10,19.9,179.1
QI029041,QTN09643,PRD0018,2,1999,10,399.8,3598.2
QI029042,QTN09643,PRD0005,1,1499,10,149.9,1349.1
QI029043,QTN09643,PRD0013,6,899,10,539.4,4854.6
QI029044,QTN09644,PRD0002,1,599,10,59.9,539.1
QI029045,QTN09644,PRD0005,2,1499,15,449.7,2548.3
QI029046,QTN09644,PRD0007,1,499,0,0.0,499.0
QI029047,QTN09644,PRD0010,958,199,5,9532.1,181109.9
QI029048,QTN09645,PRD0017,2,499,5,49.9,948.1
QI029049,QTN09645,PRD0020,3,599,15,269.55,1527.45
QI029050,QTN09645,PRD0004,1,799,0,0.0,799.0
QI029051,QTN09645,PRD0016,3,699,0,0.0,2097.0
QI029052,QTN09645,PRD0006,925,249,15,34548.75,195776.25
QI029053,QTN09646,PRD0006,540,249,10,13446.0,121014.0
QI029054,QTN09647,PRD0004,3,799,10,239.7,2157.3
QI029055,QTN09647,PRD0008,1,199,15,29.85,169.15
QI029056,QTN09647,PRD0006,3,249,5,37.35,709.65
QI029057,QTN09647,PRD0003,1,999,0,0.0,999.0
QI029058,QTN09647,PRD0012,27,399,0,0.0,10773.0
QI029059,QTN09648,PRD0014,122,1199,15,21941.7,124336.3
QI029060,QTN09649,PRD0006,190,249,15,7096.5,40213.5
QI029061,QTN09650,PRD0017,3,499,15,224.55,1272.45
QI029062,QTN09650,PRD0015,1,999,15,149.85,849.15
QI029063,QTN09650,PRD0011,1,699,0,0.0,699.0
QI029064,QTN09650,PRD0005,169,1499,10,25333.1,227997.9
QI029065,QTN09651,PRD0018,3,1999,5,299.85,5697.15
QI029066,QTN09651,PRD0019,2,799,10,159.8,1438.2
QI029067,QTN09651,PRD0001,3,299,0,0.0,897.0
QI029068,QTN09651,PRD0009,2,149,15,44.7,253.3
QI029069,QTN09651,PRD0005,22,1499,0,0.0,32978.0
QI029070,QTN09652,PRD0005,3,1499,15,674.55,3822.45
QI029071,QTN09652,PRD0007,1,499,5,24.95,474.05
QI029072,QTN09652,PRD0015,149,999,15,22327.65,126523.35
QI029073,QTN09653,PRD0005,2,1499,10,299.8,2698.2
QI029074,QTN09653,PRD0012,2,399,10,79.8,718.2
QI029075,QTN09653,PRD0009,1921,149,0,0.0,286229.0
QI029076,QTN09654,PRD0018,2,1999,15,599.7,3398.3
QI029077,QTN09654,PRD0008,2,199,15,59.7,338.3
QI029078,QTN09654,PRD0002,2,599,0,0.0,1198.0
QI029079,QTN09654,PRD0016,265,699,10,18523.5,166711.5
QI029080,QTN09655,PRD0015,1,999,0,0.0,999.0
QI029081,QTN09655,PRD0012,1,399,5,19.95,379.05
QI029082,QTN09655,PRD0001,1,299,15,44.85,254.15
QI029083,QTN09655,PRD0007,468,499,0,0.0,233532.0
QI029084,QTN09656,PRD0016,252,699,0,0.0,176148.0
QI029085,QTN09657,PRD0015,3,999,5,149.85,2847.15
QI029086,QTN09657,PRD0004,2,799,15,239.7,1358.3
QI029087,QTN09657,PRD0017,337,499,15,25224.45,142938.55
QI029088,QTN09658,PRD0006,1,249,15,37.35,211.65
QI029089,QTN09658,PRD0003,1,999,10,99.9,899.1
QI029090,QTN09658,PRD0008,3,199,10,59.7,537.3
QI029091,QTN09658,PRD0009,1,149,10,14.9,134.1
QI029092,QTN09658,PRD0020,425,599,15,38186.25,216388.75
QI029093,QTN09659,PRD0016,1,699,10,69.9,629.1
QI029094,QTN09659,PRD0003,1,999,5,49.95,949.05
QI029095,QTN09659,PRD0008,1,199,10,19.9,179.1
QI029096,QTN09659,PRD0005,104,1499,10,15589.6,140306.4
QI029097,QTN09660,PRD0010,1,199,15,29.85,169.15
QI029098,QTN09660,PRD0020,1,599,15,89.85,509.15
QI029099,QTN09660,PRD0019,3,799,5,119.85,2277.15
QI029100,QTN09660,PRD0006,1,249,10,24.9,224.1
QI029101,QTN09660,PRD0016,238,699,5,8318.1,158043.9
QI029102,QTN09661,PRD0006,1,249,5,12.45,236.55
QI029103,QTN09661,PRD0019,3,799,15,359.55,2037.45
QI029104,QTN09661,PRD0016,10,699,10,699.0,6291.0
QI029105,QTN09662,PRD0018,1,1999,0,0.0,1999.0
QI029106,QTN09662,PRD0019,241,799,0,0.0,192559.0
QI029107,QTN09663,PRD0012,475,399,5,9476.25,180048.75
QI029108,QTN09664,PRD0019,3,799,5,119.85,2277.15
QI029109,QTN09664,PRD0018,64,1999,0,0.0,127936.0
QI029110,QTN09665,PRD0008,1,199,10,19.9,179.1
QI029111,QTN09665,PRD0011,1,699,0,0.0,699.0
QI029112,QTN09665,PRD0002,1,599,15,89.85,509.15
QI029113,QTN09665,PRD0016,2,699,10,139.8,1258.2
QI029114,QTN09665,PRD0017,151,499,10,7534.9,67814.1
QI029115,QTN09666,PRD0012,3,399,0,0.0,1197.0
QI029116,QTN09666,PRD0014,1,1199,10,119.9,1079.1
QI029117,QTN09666,PRD0004,1,799,10,79.9,719.1
QI029118,QTN09666,PRD0006,2,249,10,49.8,448.2
QI029119,QTN09666,PRD0011,182,699,0,0.0,127218.0
QI029120,QTN09667,PRD0006,2,249,15,74.7,423.3
QI029121,QTN09667,PRD0014,166,1199,15,29855.1,169178.9
QI029122,QTN09668,PRD0013,100,899,0,0.0,89900.0
QI029123,QTN09669,PRD0016,2,699,0,0.0,1398.0
QI029124,QTN09669,PRD0007,1,499,15,74.85,424.15
QI029125,QTN09669,PRD0018,3,1999,0,0.0,5997.0
QI029126,QTN09669,PRD0006,2,249,15,74.7,423.3
QI029127,QTN09669,PRD0005,84,1499,5,6295.8,119620.2
QI029128,QTN09670,PRD0006,3,249,0,0.0,747.0
QI029129,QTN09670,PRD0002,3,599,0,0.0,1797.0
QI029130,QTN09670,PRD0013,3,899,5,134.85,2562.15
QI029131,QTN09670,PRD0011,284,699,15,29777.4,168738.6
QI029132,QTN09671,PRD0006,3,249,5,37.35,709.65
QI029133,QTN09671,PRD0013,2,899,5,89.9,1708.1
QI029134,QTN09671,PRD0011,205,699,15,21494.25,121800.75
QI029135,QTN09672,PRD0008,2,199,0,0.0,398.0
QI029136,QTN09672,PRD0002,2,599,5,59.9,1138.1
QI029137,QTN09672,PRD0019,2,799,15,239.7,1358.3
QI029138,QTN09672,PRD0015,3,999,15,449.55,2547.45
QI029139,QTN09672,PRD0009,767,149,0,0.0,114283.0
QI029140,QTN09673,PRD0001,3,299,15,134.55,762.45
QI029141,QTN09673,PRD0003,2,999,5,99.9,1898.1
QI029142,QTN09673,PRD0008,3,199,15,89.55,507.45
QI029143,QTN09673,PRD0010,1011,199,10,20118.9,181070.1
QI029144,QTN09674,PRD0007,3,499,15,224.55,1272.45
QI029145,QTN09674,PRD0002,279,599,0,0.0,167121.0
QI029146,QTN09675,PRD0011,2,699,15,209.7,1188.3
QI029147,QTN09675,PRD0002,3,599,0,0.0,1797.0
QI029148,QTN09675,PRD0017,122,499,10,6087.8,54790.2
QI029149,QTN09676,PRD0014,159,1199,5,9532.05,181108.95
QI029150,QTN09677,PRD0016,2,699,5,69.9,1328.1
QI029151,QTN09677,PRD0002,2,599,15,179.7,1018.3
QI029152,QTN09677,PRD0007,367,499,0,0.0,183133.0
QI029153,QTN09678,PRD0004,1,799,15,119.85,679.15
QI029154,QTN09678,PRD0013,2,899,10,179.8,1618.2
QI029155,QTN09678,PRD0018,38,1999,0,0.0,75962.0
QI029156,QTN09679,PRD0009,2,149,5,14.9,283.1
QI029157,QTN09679,PRD0004,2,799,10,159.8,1438.2
QI029158,QTN09679,PRD0002,213,599,0,0.0,127587.0
QI029159,QTN09680,PRD0003,3,999,15,449.55,2547.45
QI029160,QTN09680,PRD0017,2,499,10,99.8,898.2
QI029161,QTN09680,PRD0013,1,899,0,0.0,899.0
QI029162,QTN09680,PRD0008,1,199,0,0.0,199.0
QI029163,QTN09680,PRD0012,477,399,5,9516.15,180806.85
QI029164,QTN09681,PRD0004,2,799,0,0.0,1598.0
QI029165,QTN09681,PRD0007,2,499,10,99.8,898.2
QI029166,QTN09681,PRD0008,3,199,0,0.0,597.0
QI029167,QTN09681,PRD0006,2,249,5,24.9,473.1
QI029168,QTN09681,PRD0003,263,999,0,0.0,262737.0
QI029169,QTN09682,PRD0019,143,799,5,5712.85,108544.15
