OrderID,QuoteID,AccountID,OrderDate,OrderAmount,ShippingMethod,OrderStatus
ORD05089,QTN10286,ACC02269,2022-05-28,199815.0,Standard,Shipped
ORD05090,QTN10287,ACC03601,2022-06-22,254575.0,Standard,Processing
ORD05091,QTN10288,ACC00640,2022-07-01,98277.45,Overnight,Shipped
ORD05092,QTN10292,ACC01758,2025-05-10,218382.2,Standard,Delivered
ORD05093,QTN10297,ACC04924,2025-05-19,61123.5,Standard,Processing
ORD05094,QTN10298,ACC02553,2025-02-14,200248.3,Standard,Processing
ORD05095,QTN10300,ACC00216,2025-06-28,117908.05,Overnight,Shipped
ORD05096,QTN10301,ACC01269,2025-05-19,237148.3,Express,Delivered
ORD05097,QTN10303,ACC04941,2025-02-20,5593.75,Overnight,Shipped
ORD05098,QTN10305,ACC02060,2025-04-29,34334.7,Express,Shipped
ORD05099,QTN10306,ACC02484,2025-05-12,30088.8,Express,Processing
ORD05100,QTN10307,ACC03058,2025-04-05,123990.7,Express,Shipped
ORD05101,QTN10308,ACC00918,2025-06-25,124605.3,Express,Delivered
ORD05102,QTN10311,ACC01702,2025-02-11,72819.65,Overnight,Delivered
ORD05103,QTN10312,ACC04382,2025-03-06,15488.85,Standard,Shipped
ORD05104,QTN10319,ACC04238,2025-03-21,155160.1,Overnight,Delivered
ORD05105,QTN10320,ACC01734,2025-04-20,164466.15,Standard,Processing
ORD05106,QTN10321,ACC00017,2023-09-21,22651.35,Standard,Delivered
ORD05107,QTN10322,ACC04458,2023-09-05,180029.15,Express,Shipped
ORD05108,QTN10324,ACC01654,2023-09-06,103543.2,Standard,Delivered
ORD05109,QTN10326,ACC00674,2023-09-04,228153.6,Overnight,Shipped
ORD05110,QTN10327,ACC02748,2023-12-20,28640.6,Standard,Delivered
ORD05111,QTN10329,ACC01998,2023-12-22,136629.0,Standard,Shipped
ORD05112,QTN10331,ACC02781,2023-09-24,194072.6,Standard,Shipped
ORD05113,QTN10332,ACC01643,2023-08-15,7341.3,Overnight,Delivered
ORD05114,QTN10333,ACC03698,2023-08-19,155887.9,Overnight,Processing
ORD05115,QTN10334,ACC03375,2023-08-27,134050.05,Overnight,Shipped
ORD05116,QTN10335,ACC00161,2023-11-14,29066.55,Express,Delivered
ORD05117,QTN10336,ACC02178,2023-09-17,61793.85,Express,Shipped
ORD05118,QTN10337,ACC03435,2023-09-29,194665.05,Standard,Delivered
ORD05119,QTN10338,ACC02967,2023-08-13,92587.95,Overnight,Shipped
ORD05120,QTN10342,ACC04119,2023-08-13,93955.95,Overnight,Processing
ORD05121,QTN10343,ACC03775,2023-08-14,94405.6,Express,Delivered
ORD05122,QTN10344,ACC03563,2023-12-09,126203.75,Express,Shipped
ORD05123,QTN10345,ACC04900,2023-12-09,88824.35,Standard,Shipped
ORD05124,QTN10346,ACC04695,2023-07-29,215892.0,Standard,Shipped
ORD05125,QTN10347,ACC03173,2023-11-01,227059.2,Standard,Delivered
ORD05126,QTN10348,ACC02396,2023-09-24,251116.35,Overnight,Delivered
ORD05127,QTN10349,ACC01184,2024-01-04,46875.65,Standard,Shipped
ORD05128,QTN10351,ACC02100,2023-09-28,19825.05,Express,Processing
ORD05129,QTN10352,ACC03792,2023-08-13,45686.4,Express,Processing
ORD05130,QTN10355,ACC04172,2023-10-16,33882.3,Standard,Processing
ORD05131,QTN10356,ACC02069,2023-11-26,33233.0,Overnight,Processing
ORD05132,QTN10367,ACC04890,2023-10-23,28382.45,Express,Shipped
ORD05133,QTN10368,ACC00679,2023-12-31,269394.25,Express,Shipped
ORD05134,QTN10370,ACC03211,2023-11-26,211767.2,Standard,Processing
ORD05135,QTN10371,ACC04825,2023-12-19,202519.25,Standard,Shipped
ORD05136,QTN10378,ACC01354,2023-08-16,250549.8,Overnight,Delivered
ORD05137,QTN10379,ACC03450,2023-08-12,58373.7,Overnight,Processing
ORD05138,QTN10381,ACC01621,2023-07-13,128116.45,Overnight,Shipped
ORD05139,QTN10384,ACC04517,2023-09-18,146979.15,Overnight,Processing
ORD05140,QTN10385,ACC02698,2023-11-25,92064.6,Overnight,Processing
ORD05141,QTN10386,ACC02459,2023-11-13,55011.15,Standard,Processing
ORD05142,QTN10391,ACC01237,2023-12-31,217558.0,Express,Processing
ORD05143,QTN10392,ACC01469,2023-12-15,147911.1,Overnight,Delivered
ORD05144,QTN10394,ACC01502,2023-11-06,151200.35,Express,Shipped
ORD05145,QTN10395,ACC04463,2023-10-13,167400.6,Express,Shipped
ORD05146,QTN10398,ACC00748,2023-09-07,149178.5,Express,Processing
ORD05147,QTN10399,ACC04789,2023-08-21,121302.05,Express,Delivered
ORD05148,QTN10401,ACC00721,2023-10-17,82259.25,Overnight,Processing
ORD05149,QTN10403,ACC02165,2023-08-10,286115.05,Standard,Shipped
ORD05150,QTN10405,ACC02896,2023-10-12,263776.05,Express,Delivered
ORD05151,QTN10406,ACC03489,2023-01-15,178802.1,Express,Shipped
ORD05152,QTN10407,ACC04403,2023-02-03,227452.1,Express,Delivered
ORD05153,QTN10408,ACC02388,2023-02-14,49356.65,Express,Delivered
ORD05154,QTN10411,ACC03831,2023-01-17,120273.15,Express,Shipped
ORD05155,QTN10412,ACC02504,2022-12-03,167215.7,Standard,Delivered
ORD05156,QTN10416,ACC04469,2022-12-17,274767.0,Overnight,Shipped
ORD05157,QTN10421,ACC03291,2023-02-13,268372.0,Overnight,Delivered
ORD05158,QTN10422,ACC00772,2023-01-10,281486.75,Express,Shipped
ORD05159,QTN10423,ACC00158,2023-02-03,299700.0,Express,Shipped
ORD05160,QTN10425,ACC04735,2023-01-06,213836.7,Express,Processing
ORD05161,QTN10427,ACC01409,2023-03-17,214279.35,Standard,Shipped
ORD05162,QTN10431,ACC04636,2023-03-03,171206.85,Standard,Delivered
ORD05163,QTN10434,ACC04339,2023-02-21,9974.2,Standard,Delivered
ORD05164,QTN10435,ACC00526,2023-02-04,226156.1,Express,Processing
ORD05165,QTN10436,ACC02563,2023-04-06,135760.6,Overnight,Delivered
ORD05166,QTN10438,ACC00121,2023-02-11,142591.6,Standard,Shipped
ORD05167,QTN10440,ACC03842,2023-04-25,157418.1,Express,Delivered
ORD05168,QTN10442,ACC00988,2022-12-31,260376.3,Express,Delivered
ORD05169,QTN10443,ACC04626,2023-03-28,98023.9,Standard,Processing
ORD05170,QTN10446,ACC04148,2023-01-30,103073.75,Express,Delivered
ORD05171,QTN10447,ACC03200,2023-01-13,223401.45,Express,Delivered
ORD05172,QTN10448,ACC00976,2022-12-15,192714.85,Express,Delivered
ORD05173,QTN10450,ACC04062,2023-02-01,120881.7,Overnight,Shipped
ORD05174,QTN10457,ACC02328,2023-01-15,140844.1,Standard,Processing
ORD05175,QTN10458,ACC02744,2022-12-21,265068.6,Overnight,Delivered
ORD05176,QTN10459,ACC01696,2022-11-30,75237.95,Overnight,Delivered
ORD05177,QTN10460,ACC00447,2023-03-22,114611.6,Overnight,Processing
ORD05178,QTN10463,ACC04657,2023-04-25,86006.15,Standard,Delivered
ORD05179,QTN10467,ACC02050,2022-12-12,275078.7,Express,Processing
ORD05180,QTN10471,ACC03657,2023-03-29,22015.3,Overnight,Delivered
ORD05181,QTN10472,ACC04254,2023-02-10,216016.5,Standard,Shipped
ORD05182,QTN10473,ACC03402,2023-01-10,235477.2,Express,Delivered
ORD05183,QTN10475,ACC03343,2023-04-29,251621.65,Express,Delivered
ORD05184,QTN10478,ACC02549,2023-01-14,255113.1,Standard,Processing
ORD05185,QTN10480,ACC00692,2023-04-07,173304.0,Standard,Processing
ORD05186,QTN10482,ACC03792,2022-12-08,200963.1,Standard,Delivered
ORD05187,QTN10483,ACC02185,2022-12-24,76208.05,Standard,Processing
ORD05188,QTN10484,ACC02816,2022-12-24,258159.25,Express,Processing
ORD05189,QTN10486,ACC03436,2023-01-07,11104.2,Overnight,Shipped
ORD05190,QTN10487,ACC04846,2023-04-26,62514.1,Standard,Processing
ORD05191,QTN10488,ACC04482,2022-12-25,253737.0,Express,Shipped
ORD05192,QTN10489,ACC02548,2022-12-07,136106.0,Standard,Delivered
ORD05193,QTN10490,ACC01760,2023-04-25,61577.4,Overnight,Delivered
ORD05194,QTN10491,ACC02425,2023-03-26,181981.9,Overnight,Delivered
ORD05195,QTN10492,ACC00841,2023-04-06,121157.7,Express,Processing
ORD05196,QTN10493,ACC04622,2023-02-15,274562.0,Standard,Processing
ORD05197,QTN10496,ACC00771,2023-01-11,288001.9,Overnight,Delivered
ORD05198,QTN10497,ACC04253,2023-02-27,12792.0,Standard,Delivered
ORD05199,QTN10499,ACC03557,2023-01-02,47059.05,Overnight,Delivered
ORD05200,QTN10505,ACC04278,2025-02-16,231745.15,Express,Shipped
ORD05201,QTN10508,ACC02605,2025-03-11,93521.75,Express,Delivered
ORD05202,QTN10509,ACC02405,2025-03-15,223746.8,Overnight,Shipped
ORD05203,QTN10510,ACC00120,2025-04-22,162433.95,Overnight,Shipped
ORD05204,QTN10512,ACC04696,2025-04-23,179828.15,Express,Delivered
ORD05205,QTN10513,ACC00913,2025-03-02,292632.45,Standard,Shipped
ORD05206,QTN10519,ACC01226,2025-03-09,228002.85,Express,Processing
ORD05207,QTN10521,ACC03277,2025-03-16,244617.6,Express,Shipped
ORD05208,QTN10523,ACC02430,2025-03-09,257904.0,Overnight,Shipped
ORD05209,QTN10524,ACC00251,2025-04-25,270527.1,Overnight,Shipped
ORD05210,QTN10525,ACC02639,2025-02-14,107503.75,Overnight,Delivered
ORD05211,QTN10527,ACC02795,2025-04-26,186388.45,Overnight,Shipped
ORD05212,QTN10529,ACC03737,2025-04-13,236388.85,Express,Processing
ORD05213,QTN10531,ACC04284,2025-03-07,12376.4,Overnight,Shipped
ORD05214,QTN10532,ACC00663,2025-03-06,250389.3,Standard,Processing
ORD05215,QTN10533,ACC04281,2025-04-17,136713.15,Overnight,Delivered
ORD05216,QTN10537,ACC02650,2025-02-25,85677.65,Express,Delivered
ORD05217,QTN10541,ACC03600,2025-04-25,221932.3,Express,Delivered
ORD05218,QTN10547,ACC01260,2025-03-12,92288.7,Standard,Delivered
ORD05219,QTN10548,ACC03254,2025-04-22,81804.15,Express,Delivered
ORD05220,QTN10552,ACC04175,2025-04-16,117917.8,Overnight,Shipped
ORD05221,QTN10553,ACC02983,2025-03-08,124417.0,Overnight,Processing
ORD05222,QTN10554,ACC00325,2025-04-20,119015.45,Overnight,Shipped
ORD05223,QTN10555,ACC00168,2025-03-01,62683.55,Standard,Delivered
ORD05224,QTN10556,ACC00782,2025-03-14,39744.0,Express,Shipped
ORD05225,QTN10559,ACC04555,2025-02-22,187662.15,Overnight,Processing
ORD05226,QTN10560,ACC02887,2025-04-09,223650.45,Overnight,Delivered
ORD05227,QTN10561,ACC02482,2025-03-03,131650.2,Overnight,Delivered
ORD05228,QTN10562,ACC00935,2023-07-18,191923.35,Standard,Delivered
ORD05229,QTN10563,ACC00191,2023-08-18,13773.3,Overnight,Delivered
ORD05230,QTN10564,ACC01747,2023-08-20,184316.45,Overnight,Delivered
ORD05231,QTN10565,ACC00834,2023-08-20,107939.8,Express,Processing
ORD05232,QTN10566,ACC02113,2023-08-18,55510.25,Standard,Delivered
ORD05233,QTN10570,ACC03264,2023-08-15,110221.25,Standard,Processing
ORD05234,QTN10572,ACC00346,2023-08-06,254246.3,Standard,Shipped
ORD05235,QTN10575,ACC04101,2023-07-31,30546.3,Express,Shipped
ORD05236,QTN10576,ACC04007,2023-08-02,257114.1,Standard,Delivered
ORD05237,QTN10582,ACC01069,2023-08-07,81088.35,Standard,Processing
ORD05238,QTN10585,ACC01257,2023-07-20,143312.25,Overnight,Shipped
ORD05239,QTN10588,ACC04515,2023-08-27,130438.8,Express,Processing
ORD05240,QTN10590,ACC04142,2023-08-09,212904.4,Overnight,Shipped
ORD05241,QTN10591,ACC01461,2023-08-09,63875.25,Standard,Delivered
ORD05242,QTN10594,ACC00695,2023-07-25,209572.15,Express,Shipped
ORD05243,QTN10595,ACC04414,2023-07-26,43667.1,Overnight,Processing
ORD05244,QTN10597,ACC03686,2023-08-12,81346.75,Express,Processing
ORD05245,QTN10598,ACC03259,2023-07-14,210496.0,Express,Shipped
ORD05246,QTN10599,ACC00422,2023-08-13,139665.2,Overnight,Delivered
ORD05247,QTN10601,ACC02301,2023-08-12,145698.7,Standard,Processing
ORD05248,QTN10604,ACC03903,2023-08-11,66244.95,Express,Shipped
ORD05249,QTN10607,ACC00725,2023-08-07,241980.45,Express,Processing
ORD05250,QTN10608,ACC03455,2023-08-09,176148.0,Overnight,Processing
ORD05251,QTN10609,ACC04508,2023-07-18,80038.65,Overnight,Processing
ORD05252,QTN10615,ACC04183,2023-08-04,248219.6,Overnight,Processing
ORD05253,QTN10622,ACC00851,2023-08-03,147625.8,Overnight,Processing
ORD05254,QTN10623,ACC02739,2023-07-19,196992.9,Standard,Processing
ORD05255,QTN10624,ACC02680,2023-07-25,84254.55,Express,Shipped
ORD05256,QTN10625,ACC02324,2023-08-02,55812.0,Overnight,Processing
ORD05257,QTN10627,ACC00733,2023-07-17,107844.85,Standard,Delivered
ORD05258,QTN10629,ACC02287,2023-08-14,249319.5,Overnight,Delivered
ORD05259,QTN10630,ACC03255,2023-08-01,224946.5,Express,Processing
ORD05260,QTN10632,ACC03176,2023-08-13,11353.15,Standard,Delivered
ORD05261,QTN10634,ACC01109,2023-08-18,225097.0,Express,Delivered
ORD05262,QTN10636,ACC02492,2023-08-08,49441.8,Express,Delivered
ORD05263,QTN10637,ACC04516,2023-08-05,260248.2,Standard,Processing
ORD05264,QTN10638,ACC04496,2023-07-26,152622.0,Express,Delivered
ORD05265,QTN10639,ACC04981,2023-07-23,275446.55,Standard,Delivered
ORD05266,QTN10641,ACC00819,2023-07-23,197837.2,Standard,Delivered
ORD05267,QTN10644,ACC00610,2023-07-23,67083.55,Standard,Processing
ORD05268,QTN10645,ACC01622,2023-07-30,153433.0,Standard,Processing
ORD05269,QTN10646,ACC02047,2023-08-25,54000.6,Overnight,Shipped
ORD05270,QTN10647,ACC00833,2023-07-27,182665.05,Standard,Shipped
ORD05271,QTN10648,ACC02732,2023-08-28,85825.8,Express,Shipped
ORD05272,QTN10650,ACC04715,2023-08-02,109348.8,Express,Processing
ORD05273,QTN10651,ACC04436,2023-08-24,29555.1,Standard,Shipped
ORD05274,QTN10653,ACC03841,2023-07-27,230746.95,Overnight,Delivered
ORD05275,QTN10654,ACC02866,2023-08-22,163992.65,Overnight,Delivered
ORD05276,QTN10655,ACC01493,2023-08-02,164690.8,Express,Shipped
ORD05277,QTN10656,ACC01115,2023-08-13,137894.55,Standard,Delivered
ORD05278,QTN10657,ACC00358,2023-07-25,222494.4,Standard,Delivered
ORD05279,QTN10663,ACC02175,2023-08-06,296670.0,Express,Delivered
ORD05280,QTN10664,ACC04795,2023-07-21,48059.1,Standard,Shipped
ORD05281,QTN10665,ACC02120,2023-07-29,43389.25,Express,Processing
ORD05282,QTN10668,ACC02954,2023-08-02,222904.3,Standard,Processing
ORD05283,QTN10671,ACC03245,2023-07-19,192417.9,Overnight,Delivered
ORD05284,QTN10672,ACC04617,2023-08-11,9432.45,Overnight,Processing
ORD05285,QTN10676,ACC03514,2023-08-10,109366.2,Express,Processing
ORD05286,QTN10677,ACC04394,2023-08-05,137168.1,Overnight,Delivered
ORD05287,QTN10679,ACC03207,2023-08-08,102954.35,Standard,Shipped
ORD05288,QTN10680,ACC01744,2023-07-19,15813.4,Express,Delivered
ORD05289,QTN10683,ACC02252,2023-08-23,200734.25,Overnight,Processing
ORD05290,QTN10684,ACC04457,2023-07-30,233873.25,Express,Processing
ORD05291,QTN10692,ACC04339,2023-07-25,169188.7,Overnight,Processing
ORD05292,QTN10694,ACC03641,2023-08-07,252006.9,Standard,Shipped
ORD05293,QTN10696,ACC01777,2023-08-16,239394.25,Standard,Delivered
ORD05294,QTN10697,ACC01515,2023-08-20,209315.75,Express,Shipped
ORD05295,QTN10698,ACC03261,2023-08-12,202991.25,Standard,Processing
ORD05296,QTN10701,ACC03707,2023-08-11,140529.25,Standard,Processing
ORD05297,QTN10704,ACC00411,2023-08-15,87228.0,Overnight,Shipped
ORD05298,QTN10706,ACC03875,2023-08-17,225057.6,Overnight,Delivered
ORD05299,QTN10707,ACC02117,2023-08-03,263097.75,Overnight,Shipped
ORD05300,QTN10708,ACC01513,2023-07-22,246280.95,Express,Shipped
ORD05301,QTN10709,ACC01359,2023-08-06,68987.0,Standard,Shipped
ORD05302,QTN10714,ACC03288,2023-07-27,232308.15,Express,Delivered
ORD05303,QTN10715,ACC01867,2023-07-23,128752.55,Standard,Shipped
ORD05304,QTN10716,ACC04978,2023-08-16,214182.3,Overnight,Shipped
ORD05305,QTN10720,ACC01640,2023-07-22,52097.05,Standard,Shipped
ORD05306,QTN10722,ACC02058,2023-07-26,195753.2,Standard,Processing
ORD05307,QTN10724,ACC04426,2023-08-20,122625.6,Standard,Delivered
ORD05308,QTN10726,ACC04336,2023-08-21,21609.95,Standard,Shipped
ORD05309,QTN10727,ACC04658,2023-08-24,4314.6,Overnight,Delivered
ORD05310,QTN10728,ACC02948,2023-07-21,189364.15,Standard,Delivered
ORD05311,QTN10729,ACC02351,2023-08-08,122537.35,Standard,Processing
ORD05312,QTN10730,ACC00005,2023-08-02,18889.2,Standard,Shipped
ORD05313,QTN10731,ACC02258,2023-08-15,142326.55,Express,Processing
ORD05314,QTN10736,ACC01544,2023-07-17,143791.65,Express,Delivered
ORD05315,QTN10737,ACC04642,2023-08-14,68953.5,Standard,Shipped
ORD05316,QTN10738,ACC00878,2023-07-18,254319.6,Overnight,Shipped
ORD05317,QTN10740,ACC03855,2023-08-01,82344.6,Overnight,Processing
ORD05318,QTN10741,ACC04620,2023-08-03,55360.8,Standard,Processing
ORD05319,QTN10742,ACC04255,2023-08-02,111575.15,Overnight,Processing
ORD05320,QTN10745,ACC03071,2023-07-30,218987.95,Overnight,Delivered
ORD05321,QTN10746,ACC00097,2023-08-22,188607.4,Express,Processing
ORD05322,QTN10749,ACC01389,2023-08-01,57414.3,Overnight,Shipped
ORD05323,QTN10750,ACC00821,2023-08-05,45085.4,Overnight,Shipped
ORD05324,QTN10754,ACC00927,2023-08-01,58566.15,Overnight,Processing
ORD05325,QTN10757,ACC02733,2024-01-28,193528.5,Express,Shipped
ORD05326,QTN10759,ACC01152,2024-02-22,123402.1,Overnight,Delivered
ORD05327,QTN10761,ACC01781,2024-03-04,132833.75,Standard,Shipped
ORD05328,QTN10762,ACC02715,2024-04-30,142144.45,Overnight,Delivered
ORD05329,QTN10763,ACC02620,2023-12-10,207950.5,Express,Processing
ORD05330,QTN10764,ACC01977,2024-04-22,107608.1,Standard,Delivered
ORD05331,QTN10768,ACC02685,2024-04-25,209725.6,Express,Delivered
ORD05332,QTN10771,ACC02959,2024-04-18,183791.05,Standard,Processing
ORD05333,QTN10772,ACC01016,2024-05-13,220252.0,Overnight,Processing
ORD05334,QTN10774,ACC03606,2024-01-15,219380.4,Standard,Delivered
ORD05335,QTN10776,ACC03053,2024-04-01,114268.4,Overnight,Shipped
ORD05336,QTN10777,ACC03185,2024-05-03,147946.5,Standard,Shipped
ORD05337,QTN10781,ACC03393,2023-12-21,162464.4,Standard,Shipped
ORD05338,QTN10782,ACC04504,2023-12-04,16115.6,Overnight,Shipped
ORD05339,QTN10784,ACC01949,2024-05-15,13477.5,Standard,Processing
ORD05340,QTN10787,ACC01812,2024-02-10,13909.5,Overnight,Shipped
ORD05341,QTN10795,ACC01371,2024-02-15,110837.6,Standard,Shipped
ORD05342,QTN10796,ACC00655,2024-02-17,58271.4,Express,Processing
ORD05343,QTN10797,ACC01052,2024-04-18,38173.5,Standard,Shipped
ORD05344,QTN10798,ACC04145,2024-01-08,104243.9,Overnight,Shipped
ORD05345,QTN10800,ACC03279,2024-01-08,240777.3,Standard,Delivered
ORD05346,QTN10801,ACC04673,2024-03-16,124465.05,Standard,Delivered
ORD05347,QTN10802,ACC00428,2024-04-02,50453.95,Express,Processing
ORD05348,QTN10803,ACC00480,2023-12-26,55020.65,Express,Shipped
ORD05349,QTN10804,ACC03843,2024-01-02,23498.35,Overnight,Processing
ORD05350,QTN10806,ACC04088,2024-05-10,219240.05,Standard,Shipped
ORD05351,QTN10807,ACC02005,2024-02-03,89450.6,Overnight,Shipped
ORD05352,QTN10808,ACC01845,2024-02-11,218036.0,Express,Delivered
ORD05353,QTN10809,ACC04845,2024-01-24,110619.45,Standard,Processing
ORD05354,QTN10810,ACC03010,2024-03-30,176171.8,Express,Delivered
ORD05355,QTN10811,ACC00691,2024-03-18,7350.45,Express,Delivered
ORD05356,QTN10813,ACC02857,2023-12-23,213962.8,Express,Delivered
ORD05357,QTN10814,ACC04954,2024-02-02,80799.15,Overnight,Delivered
ORD05358,QTN10815,ACC03744,2024-02-13,251080.95,Standard,Shipped
ORD05359,QTN10816,ACC00612,2024-02-02,141005.45,Overnight,Processing
ORD05360,QTN10817,ACC04354,2024-04-11,86361.3,Standard,Shipped
ORD05361,QTN10818,ACC04929,2024-02-17,53597.95,Overnight,Shipped
ORD05362,QTN10822,ACC03893,2023-12-26,124654.0,Standard,Delivered
ORD05363,QTN10824,ACC02552,2024-03-30,239742.3,Express,Delivered
ORD05364,QTN10826,ACC03563,2024-01-04,251094.6,Standard,Delivered
ORD05365,QTN10829,ACC04000,2023-12-16,96557.25,Express,Shipped
ORD05366,QTN10831,ACC00004,2024-05-10,160688.25,Express,Delivered
ORD05367,QTN10832,ACC03946,2023-12-17,72375.4,Overnight,Processing
ORD05368,QTN10833,ACC04415,2024-05-22,254971.2,Express,Delivered
ORD05369,QTN10835,ACC02332,2024-01-09,203240.1,Express,Shipped
ORD05370,QTN10839,ACC03494,2024-01-15,179023.5,Standard,Shipped
ORD05371,QTN10841,ACC03776,2024-01-02,225303.65,Standard,Shipped
ORD05372,QTN10846,ACC04184,2024-04-27,221252.4,Express,Processing
ORD05373,QTN10851,ACC01966,2024-02-06,33433.9,Express,Delivered
ORD05374,QTN10852,ACC03142,2024-02-25,111949.4,Overnight,Processing
ORD05375,QTN10858,ACC01872,2024-01-19,219509.45,Standard,Delivered
ORD05376,QTN10859,ACC00285,2024-01-13,82977.3,Express,Delivered
ORD05377,QTN10863,ACC01783,2024-01-26,29407.1,Express,Processing
ORD05378,QTN10864,ACC03323,2024-05-04,145968.35,Standard,Shipped
ORD05379,QTN10865,ACC00402,2024-05-16,108103.1,Express,Shipped
ORD05380,QTN10868,ACC02582,2023-12-26,286089.3,Express,Processing
ORD05381,QTN10870,ACC00015,2024-02-27,43321.1,Overnight,Processing
ORD05382,QTN10873,ACC01889,2024-04-06,250292.7,Overnight,Delivered
ORD05383,QTN10875,ACC00372,2023-12-03,97355.7,Standard,Processing
ORD05384,QTN10876,ACC03443,2024-02-20,116813.8,Standard,Processing
ORD05385,QTN10878,ACC02092,2024-01-08,254574.75,Overnight,Shipped
ORD05386,QTN10879,ACC02026,2024-02-17,50001.75,Express,Processing
ORD05387,QTN10882,ACC02759,2024-04-25,52023.45,Overnight,Processing
ORD05388,QTN10883,ACC02322,2024-04-12,244601.25,Overnight,Shipped
ORD05389,QTN10888,ACC00115,2024-02-28,279661.2,Standard,Delivered
ORD05390,QTN10889,ACC02047,2024-02-11,41546.6,Express,Delivered
ORD05391,QTN10891,ACC04653,2024-01-08,265896.75,Standard,Delivered
ORD05392,QTN10894,ACC00693,2024-01-18,23988.0,Express,Processing
ORD05393,QTN10895,ACC01966,2024-05-26,188356.65,Overnight,Shipped
ORD05394,QTN10897,ACC04090,2024-06-08,166012.5,Overnight,Processing
ORD05395,QTN10898,ACC03448,2024-03-27,243267.7,Standard,Shipped
ORD05396,QTN10899,ACC04436,2024-05-24,60967.2,Express,Delivered
ORD05397,QTN10900,ACC02926,2024-04-03,160179.0,Standard,Delivered
ORD05398,QTN10904,ACC04933,2024-05-09,230573.65,Express,Processing
ORD05399,QTN10905,ACC04236,2024-04-29,67872.5,Express,Delivered
ORD05400,QTN10906,ACC00045,2024-03-19,163843.05,Express,Shipped
ORD05401,QTN10909,ACC00862,2024-04-02,110854.55,Overnight,Shipped
ORD05402,QTN10910,ACC01263,2024-06-03,130393.2,Express,Delivered
ORD05403,QTN10916,ACC00672,2024-04-25,35251.65,Standard,Shipped
ORD05404,QTN10918,ACC01054,2024-05-17,40262.4,Express,Processing
ORD05405,QTN10919,ACC00688,2024-03-15,9755.45,Standard,Processing
ORD05406,QTN10920,ACC02681,2024-05-18,154773.45,Standard,Shipped
ORD05407,QTN10921,ACC04798,2024-04-21,72819.55,Overnight,Delivered
ORD05408,QTN10924,ACC04115,2024-05-14,222282.55,Overnight,Delivered
ORD05409,QTN10925,ACC02578,2024-06-10,140003.85,Standard,Shipped
ORD05410,QTN10927,ACC03651,2024-04-06,34486.8,Overnight,Processing
ORD05411,QTN10928,ACC03834,2024-05-17,283713.05,Overnight,Processing
ORD05412,QTN10933,ACC04553,2024-06-03,240863.15,Overnight,Processing
ORD05413,QTN10934,ACC04390,2024-05-27,190288.8,Standard,Delivered
ORD05414,QTN10935,ACC01718,2024-05-06,76135.35,Overnight,Delivered
ORD05415,QTN10940,ACC04420,2024-03-24,197420.4,Overnight,Shipped
ORD05416,QTN10943,ACC01368,2024-05-30,162322.85,Overnight,Processing
ORD05417,QTN10944,ACC02279,2024-03-18,101092.0,Overnight,Processing
ORD05418,QTN10945,ACC02574,2024-05-17,177619.4,Express,Delivered
ORD05419,QTN10951,ACC04226,2024-06-15,163718.1,Overnight,Shipped
ORD05420,QTN10953,ACC04371,2024-04-03,191595.1,Express,Processing
ORD05421,QTN10954,ACC01429,2024-06-06,73201.75,Overnight,Shipped
ORD05422,QTN10956,ACC03137,2024-05-19,175315.95,Express,Processing
ORD05423,QTN10957,ACC04480,2024-05-16,248903.8,Express,Processing
ORD05424,QTN10960,ACC03523,2024-05-02,15565.1,Express,Delivered
ORD05425,QTN10961,ACC01286,2024-05-20,269263.0,Overnight,Processing
ORD05426,QTN10962,ACC02455,2024-05-19,224148.4,Overnight,Shipped
ORD05427,QTN10966,ACC04221,2024-04-28,254754.7,Standard,Shipped
ORD05428,QTN10969,ACC03954,2024-04-12,221554.8,Overnight,Processing
ORD05429,QTN10971,ACC04627,2024-06-13,151137.9,Overnight,Shipped
ORD05430,QTN10973,ACC00832,2024-05-09,192391.55,Standard,Shipped
ORD05431,QTN10976,ACC04470,2024-03-31,52870.6,Express,Processing
ORD05432,QTN10978,ACC00289,2024-04-30,40366.95,Standard,Delivered
ORD05433,QTN10980,ACC03817,2024-04-26,182140.7,Express,Delivered
ORD05434,QTN10983,ACC02280,2024-05-12,207877.4,Overnight,Processing
ORD05435,QTN10985,ACC00974,2024-04-11,221143.25,Express,Shipped
ORD05436,QTN10986,ACC00308,2024-06-06,163054.2,Express,Processing
ORD05437,QTN10987,ACC03857,2024-05-29,25479.5,Express,Shipped
ORD05438,QTN10989,ACC02242,2024-03-18,77259.6,Standard,Delivered
ORD05439,QTN10991,ACC02656,2024-06-11,246620.9,Overnight,Processing
ORD05440,QTN10992,ACC03619,2024-04-26,24910.2,Express,Processing
ORD05441,QTN10993,ACC00001,2024-05-15,6815.4,Standard,Shipped
ORD05442,QTN10994,ACC03683,2024-06-12,278264.05,Overnight,Delivered
ORD05443,QTN10996,ACC02013,2024-05-27,297108.3,Overnight,Processing
ORD05444,QTN10997,ACC01550,2024-04-30,94266.55,Standard,Shipped
ORD05445,QTN10998,ACC03639,2024-06-10,133067.55,Overnight,Processing
ORD05446,QTN10999,ACC00263,2024-03-22,99823.75,Standard,Delivered
ORD05447,QTN11002,ACC04789,2024-03-22,246810.85,Overnight,Shipped
ORD05448,QTN11005,ACC04474,2024-04-03,245028.6,Express,Processing
